id,name,type,race,archetype,atk,def,level,cardmarket,tcgplayer,ebay,amazon,coolstuffinc
21187631,altergeist dragvirion,Synchro Monster,Spellcaster,Altergeist,2200,1200,6,0.1,0.14,0.99,0.25,0.25
86885905,altergeist emulatelf,Trap Card,Continuous,Altergeist,0,0,0,0.07,0.15,0.99,0.25,0.25
98753320,altergeist failover,Trap Card,Continuous,Altergeist,0,0,0,0.07,0.1,0.99,0.49,0.99
12977245,altergeist fifinellag,Tuner Monster,Spellcaster,Altergeist,0,1000,2,0.05,0.13,0.99,0.25,0.49
85673903,altergeist fijialert,Effect Monster,Spellcaster,Altergeist,1400,1200,4,0.17,0.19,0.99,0.25,0.39
2547033,altergeist haunted rock,Trap Card,Continuous,Altergeist,0,0,0,0.19,0.14,0.99,0.25,0.25
1508649,altergeist hexstia,Link Monster,Spellcaster,Altergeist,1500,0,0,0.28,0.46,1.19,0.65,0.79
76685519,altergeist kidolga,Link Monster,Spellcaster,Altergeist,1000,0,0,0.11,0.18,0.99,0.45,0.25
52927340,altergeist kunquery,Effect Monster,Spellcaster,Altergeist,0,2400,5,0.05,0.07,0.99,0.3,0.25
35146019,altergeist manifestation,Trap Card,Normal,Altergeist,0,0,0,0.12,0.28,1.39,0.64,0.49
53143898,altergeist marionetter,Effect Monster,Spellcaster,Altergeist,1600,1700,4,0.12,0.12,0.99,1.99,0.49
25533642,altergeist meluseek,Effect Monster,Spellcaster,Altergeist,500,300,1,0.13,0.13,1.0,0.42,0.49
23790299,altergeist memorygant,Link Monster,Spellcaster,Altergeist,2800,0,0,0.97,0.72,1.23,1.03,0.99
42790071,altergeist multifaker,Effect Monster,Spellcaster,Altergeist,1200,800,3,0.14,0.14,0.99,1.99,0.79
57769391,altergeist pixiel,Effect Monster,Spellcaster,Altergeist,100,100,1,0.07,0.11,0.99,0.25,0.25
59185998,altergeist pookuery,Effect Monster,Spellcaster,Altergeist,300,100,1,0.46,0.45,0.99,0.25,0.49
93503294,altergeist primebanshee,Link Monster,Spellcaster,Altergeist,2100,0,0,0.44,1.74,1.95,4.63,1.49
27541563,altergeist protocol,Trap Card,Continuous,Altergeist,0,0,0,0.35,1.06,1.25,0.5,0.49
89538537,altergeist silquitous,Effect Monster,Spellcaster,Altergeist,800,1500,2,0.09,0.1,0.99,0.49,0.39
27632240,altitude knight,Effect Monster,Warrior,0,1400,1200,4,0.06,0.12,3.95,0.2,0.49
62962630,aluber the jester of despia,Effect Monster,Fairy,Despia,1800,0,4,6.12,6.75,5.99,0.6,6.99
27024795,alviss of the nordic alfar,Effect Monster,Spellcaster,Nordic,1500,1000,4,0.09,0.37,1.0,1.44,0.25
2139640,amabie,Effect Monster,Fairy,0,0,0,3,3.01,2.32,49.99,29.99,0.0
32181268,amano-iwato,Spirit Monster,Rock,0,1900,1200,4,0.14,0.83,1.5,1.0,0.49
43739056,amanokujaki,Tuner Monster,Fiend,0,1000,1000,3,0.04,0.07,1.45,0.5,0.49
18988391,amarylease,Effect Monster,Plant,0,100,200,1,0.03,0.13,0.99,0.2,0.25
20073910,amaterasu,Spirit Monster,Fairy,0,3000,3000,9,0.18,0.27,9.99,1.54,0.25
662855,amatsu-okami of the divine peaks,Link Monster,Dragon,0,3000,0,0,49.95,0.0,853.2,4.24,0.0
66984907,amaze attraction cyclo-coaster,Trap Card,Normal,Attraction,0,0,0,0.32,0.73,1.19,1.67,0.99
92650018,amaze attraction horror house,Trap Card,Normal,Attraction,0,0,0,0.91,1.32,1.69,0.25,1.99
29867611,amaze attraction majestic merry-go-round,Trap Card,Normal,Attraction,0,0,0,0.09,0.07,1.34,99.88,0.49
55262310,amaze attraction rapid racing,Trap Card,Normal,Attraction,0,0,0,0.08,0.08,0.99,0.99,0.49
36591747,amaze attraction thrill train,Trap Card,Normal,Attraction,0,0,0,0.05,0.08,1.47,0.25,0.25
97182396,amaze attraction viking vortex,Trap Card,Normal,Attraction,0,0,0,0.15,0.09,0.99,64.64,0.49
93473606,amaze attraction wonder wheel,Trap Card,Normal,Attraction,0,0,0,0.04,0.08,1.35,1.21,0.49
94821366,amazement administrator arlekino,Effect Monster,Psychic,Amazement,2600,2200,7,3.43,3.77,4.25,2.44,3.99
30829071,amazement ambassador bufo,Effect Monster,Beast,Amazement,1600,900,3,0.08,0.09,0.99,0.2,0.49
22662014,amazement assistant delia,Effect Monster,Machine,Amazement,1800,1400,4,0.19,0.16,0.99,8.27,0.49
67314110,amazement attendant comica,Effect Monster,Machine,Amazement,1400,1800,4,0.34,0.86,2.77,8.27,1.49
20989253,amazement family faces,Trap Card,Normal,Amazement,0,0,0,0.12,0.23,0.99,8.27,0.49
33773528,amazement precious park,Spell Card,Field,Amazement,0,0,0,0.1,0.19,0.99,1.05,0.49
6374519,amazement special show,Spell Card,Quick-Play,Amazement,0,0,0,0.08,0.07,0.99,8.27,0.49
37803970,amazing pendulum,Spell Card,Normal,Magician,0,0,0,0.03,0.08,0.99,0.25,0.49
70389815,amazing time ticket,Spell Card,Quick-Play,Amazement,0,0,0,1.77,1.81,2.21,2.29,2.99
17968114,amazon of the seas,Normal Monster,Fish,0,1300,1400,4,0.39,2.58,30.0,6.08,2.99
91869203,amazoness archer,Effect Monster,Warrior,Amazoness,1400,1000,4,0.15,0.24,1.99,1.75,0.39
67987611,amazoness archers,Trap Card,Normal,Amazoness,0,0,0,0.26,0.52,1.25,1.75,0.49
10928224,amazoness baby tiger,Effect Monster,Beast,Amazoness,500,500,2,1.7,0.52,3.95,4.49,3.99
73574678,amazoness blowpiper,Effect Monster,Warrior,Amazoness,800,1500,3,0.23,0.39,1.09,1.54,0.49
57312333,amazoness call,Spell Card,Quick-Play,Amazoness,0,0,0,0.19,0.32,0.99,1.9,0.99
29654737,amazoness chain master,Effect Monster,Warrior,Amazoness,1500,1300,4,0.44,0.58,3.99,10.28,0.79
4591250,amazoness empress,Fusion Monster,Warrior,Amazoness,2800,2400,8,0.13,0.24,0.99,1.89,0.25
55821894,amazoness fighter,Effect Monster,Warrior,Amazoness,1500,1300,4,0.86,0.89,2.95,4.99,1.99
36100154,amazoness fighting spirit,Spell Card,Continuous,Amazoness,0,0,0,0.61,0.56,2.01,1.18,0.99
97692972,amazoness golden whip master,Pendulum Effect Monster,Warrior,Amazoness,2000,1200,5,0.0,0.0,1.0,49.99,0.0
25396150,amazoness hall,Trap Card,Continuous,Amazoness,0,0,0,0.1,0.0,1.0,0.49,0.0
79965360,amazoness heirloom,Spell Card,Equip,Amazoness,0,0,0,0.7,3.35,3.0,4.99,1.99
62480168,amazoness hot spring,Trap Card,Continuous,Amazoness,0,0,0,0.15,0.0,1.0,3.06,0.0
23965033,amazoness kaiserin,Fusion Monster,Warrior,Amazoness,3200,2800,10,3.0,0.0,3.0,0.49,0.0
59353647,amazoness king liger,Fusion Monster,Beast,Amazoness,2900,2800,9,0.0,0.0,2.0,1.98,0.0
83407038,amazoness onslaught,Trap Card,Continuous,Amazoness,0,0,0,0.15,0.25,1.95,3.06,0.49
47480070,amazoness paladin,Effect Monster,Warrior,Amazoness,1700,300,4,0.39,0.44,1.99,49.99,0.99
68507541,amazoness pet liger,Fusion Monster,Beast,Amazoness,2500,2400,7,0.06,0.2,0.99,3.29,0.39
84539520,amazoness princess,Effect Monster,Warrior,Amazoness,1200,900,3,0.17,0.43,2.95,6.83,0.79
15951532,amazoness queen,Effect Monster,Warrior,Amazoness,2400,1800,6,2.38,3.03,3.95,4.28,2.99
53162898,amazoness sage,Effect Monster,Warrior,Amazoness,1400,700,4,0.06,0.38,2.95,1.99,0.49
71209500,amazoness scouts,Effect Monster,Warrior,Amazoness,500,1100,2,0.65,0.95,2.75,3.59,1.49
86758746,amazoness secret technique,Spell Card,Quick-Play,Amazoness,0,0,0,0.7,0.0,1.0,0.49,0.0
97870394,amazoness shaman,Effect Monster,Warrior,Amazoness,800,1800,2,0.5,0.0,2.0,9.99,0.0
6459419,amazoness shamanism,Trap Card,Normal,Amazoness,0,0,0,1.09,1.49,15.0,1.3,2.99
24087580,amazoness silver sword master,Pendulum Effect Monster,Warrior,Amazoness,1200,2000,3,0.0,0.0,1.0,9.99,0.0
81325903,amazoness spellcaster,Spell Card,Normal,Amazoness,0,0,0,0.46,0.36,1.75,1.38,0.79
31102447,amazoness spy,Effect Monster,Warrior,Amazoness,800,1200,3,0.08,0.13,1.0,1.3,0.25
94004268,amazoness swords woman,Effect Monster,Warrior,Amazoness,1500,1600,4,0.29,1.0,2.95,3.06,1.49
10979723,amazoness tiger,Effect Monster,Beast,Amazoness,1100,1500,4,0.83,0.64,2.89,2.77,0.79
89567993,amazoness trainee,Effect Monster,Warrior,Amazoness,1500,1300,4,0.12,0.26,1.99,1.55,0.39
712559,amazoness village,Spell Card,Field,Amazoness,0,0,0,0.08,0.31,0.99,0.96,0.25
50486289,amazoness warrior chief,Effect Monster,Warrior,Amazoness,1900,0,5,3.5,0.0,4.5,0.49,0.0
22082163,amazoness willpower,Trap Card,Continuous,Amazoness,0,0,0,1.27,1.05,3.0,3.18,1.99
41224658,ambitious gofer,Effect Monster,Fiend,0,2400,100,6,0.09,0.08,0.99,0.25,0.25
98927491,ambulance rescueroid,Fusion Monster,Machine,Roid,2300,1800,6,0.22,0.53,1.2,0.98,0.25
36378213,ambulanceroid,Effect Monster,Machine,Roid,300,1200,3,0.17,0.52,2.79,0.99,1.99
77972406,ambush fangs,Trap Card,Normal,Venom,0,0,0,0.1,0.22,1.0,0.49,0.39
95174353,ameba,Effect Monster,Aqua,0,300,350,1,0.38,0.43,0.99,1.52,0.25
40213117,amores of prophecy,Effect Monster,Spellcaster,Spellbook,600,2000,3,0.16,0.15,0.99,0.25,0.49
98287529,"amorphactor pain, the imagination dracoverlord",Ritual Effect Monster,Dragon,Dracoverlord,2950,2500,8,0.09,0.28,2.19,1.01,0.49
33300669,amorphage envy,Pendulum Effect Monster,Dragon,Amorphage,0,2050,4,0.16,0.27,2.95,0.99,0.25
34522216,amorphage gluttony,Pendulum Effect Monster,Dragon,Amorphage,0,1850,2,0.17,0.24,0.99,0.99,0.49
69072185,amorphage goliath,Pendulum Effect Monster,Dragon,Amorphage,2750,0,8,0.11,0.21,1.25,0.45,0.25
7305060,amorphage greed,Pendulum Effect Monster,Dragon,Amorphage,0,1950,4,0.22,0.25,1.95,0.96,0.79
50554729,amorphage infection,Spell Card,Continuous,Amorphage,0,0,0,0.17,0.14,0.99,0.75,0.49
70917315,amorphage lechery,Pendulum Effect Monster,Dragon,Amorphage,1350,0,2,0.17,0.13,1.7,1.44,0.39
47598941,amorphage lysis,Trap Card,Continuous,Amorphage,0,0,0,0.2,0.23,0.99,0.39,0.39
6283472,amorphage pride,Pendulum Effect Monster,Dragon,Amorphage,1750,0,4,0.13,0.17,1.07,0.25,0.49
32687071,amorphage sloth,Pendulum Effect Monster,Dragon,Amorphage,2250,0,6,0.41,0.32,1.71,3.49,0.99
79794767,amorphage wrath,Pendulum Effect Monster,Dragon,Amorphage,1650,0,4,0.12,0.14,0.99,0.25,0.49
23160024,amorphous persona,Spell Card,Field,Amorphage,0,0,0,0.13,0.21,0.99,0.59,0.25
67371383,amphibian beast,Normal Monster,Fish,0,2400,2000,6,0.15,0.35,3.75,4.99,0.99
40173854,amphibious bugroth,Fusion Monster,Aqua,0,1850,1300,5,5.78,1.51,1.09,0.98,2.99
4754691,amphibious bugroth mk-11,Effect Monster,Machine,Bugroth,1850,1500,5,0.04,0.06,0.99,0.45,0.25
64342551,amphibious bugroth mk-3,Effect Monster,Machine,Umi,1500,1300,4,0.09,0.23,0.99,8.85,0.25
20665527,amphibious swarmship amblowhale,Link Monster,Machine,0,2600,0,0,0.15,0.1,2.79,0.2,0.49
303660,amplifier,Spell Card,Equip,0,0,0,0,0.11,0.04,0.99,0.25,0.39
75380687,amulet dragon,Fusion Monster,Dragon,Dark Magician,2900,2500,8,0.43,0.79,4.95,2.95,0.99
5183693,amulet of ambition,Spell Card,Equip,0,0,0,0,0.05,0.21,0.99,0.49,0.25
61160289,"amunessia, the ogdoadic queen",Effect Monster,Reptile,Abhyss,2700,2100,8,2.4,2.9,19.99,2.75,1.99
23927567,an owl of luck,Flip Effect Monster,Winged Beast,0,300,500,2,0.07,0.38,3.95,1.73,0.49
19763315,an unfortunate report,Trap Card,Normal,0,0,0,0,0.23,0.26,0.99,0.99,0.25
58324930,anarchist monk ranshin,Effect Monster,Spellcaster,0,1800,100,4,0.53,0.2,1.2,0.25,0.25
52296675,anchamoufrite,Pendulum Effect Monster,Spellcaster,0,1800,0,5,0.11,0.23,0.99,0.25,0.39
42431843,ancient brain,Normal Monster,Fiend,0,1000,700,3,0.09,0.2,9.99,1.48,0.25
78665705,ancient chant,Spell Card,Normal,Egyptian God,0,0,0,25.69,24.41,31.45,49.96,25.99
34487429,ancient city - rainbow ruins,Spell Card,Field,Crystal Beast,0,0,0,0.15,0.1,39.99,1.27,0.25
50781944,ancient crimson ape,Effect Monster,Beast,0,2600,1800,7,0.03,0.22,0.99,0.89,0.25
38520918,ancient dragon,Effect Monster,Dragon,0,1400,1300,4,0.18,0.45,1.95,5.93,0.25
93221206,ancient elf,Normal Monster,Spellcaster,0,1450,1200,4,0.1,0.36,2.5,0.25,0.25
25862681,ancient fairy dragon,Synchro Monster,Dragon,0,2100,3000,7,0.5,4.13,6.49,5.93,2.99
26304459,ancient flamvell deity,Synchro Monster,Pyro,Flamvell,2500,200,7,0.31,0.12,0.99,1.06,0.25
87624166,ancient forest,Spell Card,Field,0,0,0,0,0.7,2.17,0.99,0.2,2.99
300302022,ancient fusion,Skill Card,Dr. Vellian C,0,0,0,0,0.0,0.16,0.99,49.99,0.79
31557782,ancient gear,Effect Monster,Machine,0,100,800,2,0.13,0.15,1.95,49.99,0.25
10547580,ancient gear ballista,Link Monster,Machine,Ancient Gear,1500,0,0,3.3,3.83,4.43,4.93,3.99
10509340,ancient gear beast,Effect Monster,Machine,Ancient Gear,2000,2000,6,0.13,0.18,39.99,12.99,0.49
60953949,ancient gear box,Effect Monster,Machine,Ancient Gear,500,2000,4,0.43,0.92,1.88,0.89,1.99
80045583,ancient gear cannon,Effect Monster,Machine,Ancient Gear,500,500,2,0.09,0.27,1.25,1.48,0.39
92001300,ancient gear castle,Spell Card,Continuous,Ancient Gear,0,0,0,0.21,0.14,0.99,3.41,0.79
44052074,ancient gear catapult,Spell Card,Normal,Ancient Gear,0,0,0,0.95,0.97,1.95,2.33,1.99
67829249,ancient gear drill,Spell Card,Normal,Ancient Gear,0,0,0,0.11,0.24,2.99,9.99,0.25
1953925,ancient gear engineer,Effect Monster,Machine,Ancient Gear,1500,1500,5,0.12,0.13,0.99,0.99,0.79
4446672,ancient gear explosive,Spell Card,Normal,Ancient Gear,0,0,0,0.09,0.41,2.98,2.78,0.99
30435145,ancient gear factory,Spell Card,Normal,Ancient Gear,0,0,0,0.23,0.14,1.5,1.47,0.25
40830387,ancient gear fist,Spell Card,Equip,Ancient Gear,0,0,0,0.27,0.66,5.8,0.49,0.99
70147689,ancient gear fortress,Spell Card,Continuous,Ancient Gear,0,0,0,10.16,12.27,3.99,4.99,11.99
1278431,ancient gear frame,Effect Monster,Machine,Ancient Gear,1600,500,4,0.28,3.0,1.95,10.84,2.99
64061284,ancient gear fusion,Spell Card,Normal,Ancient Gear,0,0,0,1.22,0.28,0.99,0.4,0.99
18486927,ancient gear gadget,Effect Monster,Machine,Ancient Gear,500,2000,4,0.15,0.12,0.99,1.17,0.49
86321248,ancient gear gadjiltron chimera,Effect Monster,Machine,Ancient Gear,2300,1300,6,0.12,0.15,3.95,0.25,0.25
50933533,ancient gear gadjiltron dragon,Effect Monster,Machine,Ancient Gear,3000,2000,8,0.19,0.21,3.95,2.0,0.49
83104731,ancient gear golem,Effect Monster,Machine,Ancient Gear,3000,3000,8,0.13,0.12,1.88,1.73,0.25
95735217,ancient gear golem - ultimate pound,Effect Monster,Machine,Ancient Gear,3000,3000,8,0.06,0.08,1.65,0.99,0.25
87182127,ancient gear howitzer,Fusion Monster,Machine,Ancient Gear,1000,1800,8,0.26,0.24,1.4,1.17,0.25
42878636,ancient gear hunting hound,Effect Monster,Machine,Ancient Gear,1000,1000,3,0.99,0.78,0.99,0.89,0.99
81269231,ancient gear hydra,Effect Monster,Machine,Ancient Gear,2700,1700,7,0.12,0.09,0.99,0.99,0.25
39303359,ancient gear knight,Gemini Monster,Machine,Ancient Gear,1800,500,4,0.11,0.18,0.99,0.25,0.39
37663536,ancient gear megaton golem,Fusion Monster,Machine,Ancient Gear,3300,3300,9,2.89,0.73,2.5,10.84,5.99
44874522,ancient gear reactor dragon,Effect Monster,Machine,Ancient Gear,3000,3000,9,0.35,0.48,1.95,8.05,0.49
47482043,ancient gear reborn,Trap Card,Continuous,Ancient Gear,0,0,0,0.85,0.89,1.0,1.79,1.99
56094445,ancient gear soldier,Effect Monster,Machine,Ancient Gear,1300,1300,4,0.11,0.13,0.99,1.3,0.39
37457534,ancient gear tank,Spell Card,Equip,Ancient Gear,0,0,0,0.52,0.83,2.99,1.75,1.99
44052075,ancient gear token,Token,Machine,Ancient Gear,0,0,1,0.35,1.6,1.25,2.81,2.99
59811955,ancient gear workshop,Spell Card,Normal,Ancient Gear,0,0,0,0.38,1.0,2.75,2.43,1.49
17663375,ancient gear wyvern,Effect Monster,Machine,Ancient Gear,1700,1200,4,0.48,2.18,2.95,3.62,1.99
81492226,ancient jar,Normal Monster,Rock,0,400,200,1,0.0,0.0,50.0,0.25,0.0
54912977,ancient lamp,Effect Monster,Spellcaster,0,900,1400,3,0.13,0.07,0.99,0.91,0.49
11830996,ancient leaf,Spell Card,Normal,0,0,0,0,1.56,0.98,2.79,1.74,1.99
43230671,ancient lizard warrior,Normal Monster,Reptile,0,1400,1100,4,0.02,0.25,3.5,0.2,0.39
14015067,ancient one of the deep forest,Normal Monster,Beast,0,1800,1900,6,0.09,0.14,0.99,0.25,0.25
4179255,ancient pixie dragon,Synchro Monster,Dragon,0,2100,3000,7,3.99,3.69,6.5,5.49,3.99
10667321,ancient rules,Spell Card,Normal,0,0,0,0,0.26,0.58,20.0,3.49,0.79
25958491,ancient sacred wyvern,Synchro Monster,Fairy,0,2100,2000,7,7.01,7.49,54.99,9.99,9.99
36821538,ancient sorcerer,Normal Monster,Spellcaster,0,1000,1300,4,0.0,0.0,8.99,9.33,0.0
17092736,ancient telescope,Spell Card,Normal,0,0,0,0,0.02,0.41,1.99,3.59,0.25
49587396,ancient tool,Normal Monster,Machine,0,1700,1400,5,1.49,0.55,2.02,0.53,0.79
86421986,ancient tree of enlightenment,Normal Monster,Plant,0,600,1500,3,0.0,0.0,20.0,0.25,0.0
33545259,ancient warriors - ambitious cao de,Effect Monster,Beast-Warrior,Ancient Warriors,3000,2500,8,0.35,0.34,1.97,0.79,0.39
6438003,ancient warriors - deceptive jia wen,Effect Monster,Beast-Warrior,Ancient Warriors,1100,1800,4,0.12,0.12,0.99,0.79,0.25
13923256,ancient warriors - eccentric lu jing,Effect Monster,Beast-Warrior,Ancient Warriors,700,2000,4,0.22,0.18,1.25,0.95,0.49
60033398,ancient warriors - fearsome zhang yuan,Effect Monster,Beast-Warrior,Ancient Warriors,2300,2000,6,0.19,0.13,0.99,0.79,0.25
77539547,ancient warriors - graceful zhou gong,Effect Monster,Beast-Warrior,Ancient Warriors,1600,1600,4,0.19,0.22,3.79,0.25,0.49
32422602,ancient warriors - ingenious zhuge kong,Effect Monster,Beast-Warrior,Ancient Warriors,1000,2000,4,0.39,0.63,1.73,0.79,0.99
76416959,ancient warriors - loyal guan yun,Effect Monster,Beast-Warrior,Ancient Warriors,2500,1800,7,0.22,0.46,3.79,0.6,0.25
40140448,ancient warriors - masterful sun mou,Effect Monster,Beast-Warrior,Ancient Warriors,1800,1500,4,4.18,4.74,7.99,6.21,4.99
82791472,ancient warriors - rebellious lu feng,Effect Monster,Beast-Warrior,Ancient Warriors,2800,2200,8,0.13,0.25,0.99,0.79,0.49
79582540,ancient warriors - savage don ying,Effect Monster,Beast-Warrior,Ancient Warriors,2200,1800,6,0.08,0.05,0.99,0.45,0.25
2801664,ancient warriors - valiant zhang de,Effect Monster,Beast-Warrior,Ancient Warriors,2700,900,7,0.2,0.23,1.95,0.25,0.39
40428851,ancient warriors - virtuous liu xuan,Effect Monster,Beast-Warrior,Ancient Warriors,1400,1200,4,2.26,2.62,2.99,4.99,2.99
65711558,ancient warriors oath - double dragon lords,Link Monster,Beast-Warrior,Ancient Warriors,1100,0,0,4.08,4.34,5.0,2.9,4.99
33609093,ancient warriors saga - borrowing of arrows,Spell Card,Continuous,Ancient Warriors,0,0,0,0.14,0.13,1.45,0.79,0.25
82255872,ancient warriors saga - chivalrous path,Trap Card,Continuous,Ancient Warriors,0,0,0,0.08,0.09,0.99,0.25,0.49
45115956,ancient warriors saga - deception and betrayal,Spell Card,Continuous,Ancient Warriors,0,0,0,0.09,0.05,0.99,2.71,0.25
4810585,ancient warriors saga - defense of changban,Trap Card,Continuous,Ancient Warriors,0,0,0,0.21,0.23,3.79,0.45,0.25
62528292,ancient warriors saga - east-by-south winds,Spell Card,Continuous,Ancient Warriors,0,0,0,0.15,0.16,0.99,0.25,0.25
58116537,ancient warriors saga - sun-liu alliance,Spell Card,Continuous,Ancient Warriors,0,0,0,0.17,0.17,3.79,0.25,0.39
11711438,ancient warriors saga - three visits,Spell Card,Continuous,Ancient Warriors,0,0,0,0.44,1.02,1.89,1.3,1.99
47594939,and the band played on,Trap Card,Continuous,0,0,0,0,0.24,0.45,5.0,0.59,0.25
15013468,andro sphinx,Effect Monster,Beast,Sphinx,3000,2500,10,0.36,0.63,1.39,0.84,0.99
53266486,anesthrokket dragon,Effect Monster,Dragon,Rokket,0,2200,1,0.07,0.1,0.99,0.25,0.25
82243738,angel o1,Effect Monster,Fairy,0,200,300,1,0.3,0.83,1.5,3.07,0.99
56784842,angel o7,Effect Monster,Fairy,Angel,2500,1500,7,0.14,0.29,0.99,14.01,0.39
42216237,angel of zera,Synchro Monster,Fairy,Angel,2800,2300,8,2.38,0.73,3.33,2.61,1.99
44822037,angel statue - azurune,Trap Card,Continuous,Trap Monster,0,0,0,0.17,0.17,0.99,2.81,0.49
87979586,angel trumpeter,Normal Tuner Monster,Plant,Angel,1900,1600,4,0.27,0.82,1.55,2.38,0.99
91706817,angel with blue tears,Spell Card,Normal,0,0,0,0,0.77,0.0,2.0,0.0,0.0
65612386,angmarl the fiendish monarch,Effect Monster,Fiend,Monarch,2400,1000,6,0.6,0.45,1.99,1.22,1.99
73979030,angraecum umbrella,Tuner Monster,Spellcaster,0,500,1500,3,0.1,0.18,0.99,0.25,0.49
98022050,animadorned archosaur,Effect Monster,Dinosaur,0,0,0,1,2.82,1.58,2.98,0.2,1.99
595626,ankuriboh,Effect Monster,Fiend,Kuriboh,300,200,1,0.0,0.0,7.9,1.77,0.0
29603180,annihilator archfiend,Effect Monster,Fiend,Archfiend,2000,3000,9,0.14,0.1,2.55,0.25,0.49
48365709,ansatsu,Normal Monster,Warrior,0,1700,1200,5,0.05,0.56,22.95,0.51,0.25
34236961,ante,Spell Card,Normal,0,0,0,0,0.11,0.2,2.5,0.25,0.25
13250922,anteatereatingant,Effect Monster,Insect,0,2000,500,5,0.15,0.16,0.99,0.25,0.25
89904598,anthrosaurus,Normal Monster,Dinosaur,0,1000,850,3,0.12,0.23,3.5,0.25,0.25
42364257,anti raigeki,Trap Card,Normal,Anti,0,0,0,0.29,1.31,2.75,1.99,0.99
65064143,anti-aircraft flower,Effect Monster,Plant,Anti,0,1600,3,0.07,0.19,0.99,0.66,0.25
72150572,anti-fusion device,Trap Card,Normal,Anti,0,0,0,0.07,0.14,0.99,0.25,0.25
97120394,anti-magic arrows,Spell Card,Quick-Play,Anti,0,0,0,0.59,0.87,0.99,6.99,1.49
20138923,anti-magic prism,Trap Card,Normal,Anti,0,0,0,0.09,0.17,0.99,0.25,0.25
53112492,anti-spell,Trap Card,Counter,Anti,0,0,0,0.26,0.35,3.09,2.4,0.25
58921041,anti-spell fragrance,Trap Card,Continuous,Anti,0,0,0,1.8,0.63,3.09,2.7,1.99
43583400,antialian,Effect Monster,Cyberse,Anti,1900,600,4,0.05,0.08,0.99,0.25,0.49
58844135,antihuman intelligence me-psy-ya,Pendulum Effect Monster,Cyberse,0,2500,3000,8,1.48,0.97,2.48,1.0,1.99
41098335,ape fighter,Effect Monster,Beast,0,1900,1200,4,0.09,0.09,0.99,1.02,0.25
31975743,ape magician,Effect Monster,Beast,0,800,1200,3,0.18,0.19,0.99,0.2,0.25
25573115,apex predation,Trap Card,Normal,0,0,0,0,0.08,0.06,0.99,0.45,0.49
41158734,apocatequil,Effect Monster,Thunder,0,1800,1200,4,0.13,0.26,0.99,0.25,0.25
4280258,"apollousa, bow of the goddess",Link Monster,Fairy,0,0,0,0,22.68,17.3,17.99,49.88,23.99
85888377,apophis the swamp deity,Trap Card,Continuous,Trap Monster,0,0,0,0.0,0.0,52.97,0.39,0.0
40061558,apoqliphort skybase,Effect Monster,Machine,Apoqliphort,2900,2500,9,0.45,0.51,2.5,1.48,0.39
27279764,apoqliphort towers,Effect Monster,Machine,Apoqliphort,3000,2600,10,0.22,0.41,0.01,0.59,0.49
91392974,apparition,Trap Card,Normal,Vision HERO,0,0,0,0.11,0.22,0.99,5.17,0.25
56132807,apple magician girl,Effect Monster,Spellcaster,Magician Girl,1200,800,3,0.4,0.92,13.99,3.96,1.99
43341600,apple of enlightenment,Trap Card,Normal,Valkyrie,0,0,0,0.0,0.1,0.99,0.6,0.49
5846183,appliancer breakerbuncle,Effect Monster,Machine,Appliancer,0,0,1,0.47,0.23,0.99,44.99,0.39
78225596,appliancer celtopus,Link Monster,Machine,Appliancer,0,0,0,0.25,0.21,0.99,1.49,0.25
27157996,appliancer conversion,Spell Card,Quick-Play,Appliancer,0,0,0,0.12,0.09,1.25,0.34,0.25
41830887,appliancer copybokkle,Effect Monster,Machine,Appliancer,0,0,1,0.5,0.28,1.09,1.49,0.39
3507053,appliancer dryer drake,Link Monster,Machine,Appliancer,0,0,0,0.2,0.19,0.99,0.25,0.25
3875465,appliancer electrilyrical world,Spell Card,Field,Appliancer,0,0,0,0.31,0.26,1.39,1.56,0.39
4729591,appliancer kappa scale,Link Monster,Machine,Appliancer,0,0,0,0.23,0.22,0.99,3.49,0.39
77102944,appliancer laundry dragon,Link Monster,Machine,Appliancer,1500,0,0,0.29,0.25,0.99,2.83,0.39
